"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq","cod_regsaud"
"1",1,"PROPHET","Test",19.6994190564775,7.47879872923153,0.721475538692648,7.14728290690531,23.8335731713808,0.368775458580832,"11001"
"2",2,"XGBOOST","Test",14.033686319987,6.20371057508631,0.673851326429437,6.44976343503679,18.8257055143431,NA,"11002"
"3",2,"XGBOOST","Test",31.1997756958008,7.62047012348243,0.717594841003418,7.55002211793843,36.8504370892108,NA,"11003"
"4",1,"PROPHET","Test",60.5689265567213,8.82965491415532,1.28750952939426,8.28822460309263,73.606623606638,0.210187762424345,"11004"
"5",2,"XGBOOST","Test",10.7433217366536,6.66826932957435,0.753342682753152,6.97418027787368,14.957604478234,NA,"11005"
"6",2,"XGBOOST","Test",12.6398620605469,6.41137046892602,0.608194199566063,6.40168608402755,16.8300915160194,NA,"11006"
"7",1,"PROPHET","Test",4.5122509403664,7.90833832350139,0.614093323245132,8.00253005300659,5.58274694746877,0.318485680710045,"11007"
"8",1,"PROPHET","Test",9.88297604006881,8.95333849200747,0.775796753998575,8.60750921444951,11.6835000642465,0.289611665653125,"12001"
"9",1,"PROPHET","Test",40.2811020025628,6.02526556587259,0.74775249883692,5.75093746114767,51.3032778155527,0.424850974981573,"12002"
"10",2,"XGBOOST","Test",31.0670649210612,8.12498100938336,1.11299453767042,7.71821912750448,37.4037793076178,NA,"12003"
"11",1,"PROPHET","Test",171.783004752842,5.18343414994129,1.01646748374462,4.99266859055505,207.899580892847,0.391459012972974,"13001"
"12",2,"XGBOOST","Test",27.9503987630208,6.55408671014142,0.945381134631587,6.32588424638617,35.6777003492708,NA,"13002"
"13",1,"PROPHET","Test",36.6613374166107,14.1792886549045,1.57315440407098,12.8336865529773,44.2444549105374,0.00297021668596529,"13003"
"14",1,"PROPHET","Test",22.7974217343466,9.7715671950628,0.996845437053179,9.1136738869767,27.7579843238961,0.225410246153194,"13004"
"15",1,"PROPHET","Test",45.7105311131869,12.8536356168855,1.3341906289382,11.6557094888546,56.6677254663309,0.0242965692470649,"13005"
"16",1,"PROPHET","Test",20.9582397624845,10.6258727808213,1.32065620421135,9.93538630915922,25.5600464669813,0.00044711840270056,"13006"
"17",1,"PROPHET","Test",18.522120081774,8.8684557238756,0.783104341692652,8.48109071763841,21.0462590046767,0.188890397795516,"13007"
"18",2,"XGBOOST","Test",22.7799657185872,9.01130325587951,0.851933677280498,8.40001288247847,29.2645772653901,NA,"13008"
"19",1,"PROPHET","Test",52.3366824770821,10.1877080994351,1.11457749719712,9.49695932093555,62.8918166928146,0.133804272008304,"13009"
"20",2,"XGBOOST","Test",65.854970296224,7.01513974117259,1.38073319673031,6.70451323859296,77.1952314014148,NA,"14001"
"21",2,"XGBOOST","Test",12.3747329711914,10.8867574539355,0.747031124245151,10.1657883652668,15.4780886794272,NA,"14002"
"22",2,"XGBOOST","Test",53.5138905843099,9.08256521784182,1.10585757721395,8.4708862830774,66.6777270811515,NA,"15001"
"23",1,"PROPHET","Test",81.1761370379595,6.60114727612738,1.07240158062784,6.31387481695097,96.0379428038506,0.102498467880173,"15002"
"24",1,"PROPHET","Test",57.5366576752571,4.596789131292,0.777522401016987,4.52294934374335,76.186978409198,0.159440511321093,"15003"
"25",1,"PROPHET","Test",38.1736572655584,8.31247462677813,1.18168790997018,7.78781958282956,47.7652713305991,0.165446158395673,"15004"
"26",1,"PROPHET","Test",126.134036144117,6.33325281608743,1.07646858304813,6.0686934356517,156.514897598007,0.119434984617518,"15006"
"27",1,"PROPHET","Test",32.6816235380339,7.42791095494807,0.911124050151249,6.97157924632929,43.7486869046149,0.0401920870292415,"15007"
"28",1,"PROPHET","Test",89.1688480537676,8.98539687872766,1.02595472998332,8.41571104367817,111.078086264118,0.0277846374526759,"15008"
"29",1,"PROPHET","Test",51.4143157523119,8.41866152187827,1.06630231046274,7.99476415188737,64.7053008069608,0.0119561105843278,"15009"
"30",1,"PROPHET","Test",27.3253648512915,7.01067954197413,0.99759268504715,7.0019189680937,32.7088684855595,0.00017159929316877,"15010"
"31",1,"PROPHET","Test",94.5297692787274,10.5554298449855,1.45333201431199,9.85967397695934,109.520339566383,0.0135677869111194,"15011"
"32",1,"PROPHET","Test",29.5392718589422,5.7104653774452,0.80023940253907,5.5254229373129,37.1411202283002,0.0895891880490402,"15012"
"33",2,"XGBOOST","Test",29.0473276774089,9.38705442910267,1.22136843981792,8.76705673962312,36.2222708405755,NA,"15013"
"34",2,"XGBOOST","Test",59.422358194987,9.95515255469045,1.19677253807767,9.24574402403,72.1606133070485,NA,"15014"
"35",1,"PROPHET","Test",76.5084504278288,10.742021260102,2.02263719521846,10.0123385741927,88.3647348253174,0.128170885934225,"16001"
"36",2,"XGBOOST","Test",11.1338806152344,11.223971388142,0.845146053301619,10.4717494997467,13.1371032229031,NA,"16002"
"37",1,"PROPHET","Test",39.1316984328275,15.1092017686728,1.55445434189125,13.6297034331937,46.1715809093395,0.00044078619264432,"16003"
"38",2,"XGBOOST","Test",29.8175659179688,8.12258299737385,1.08341866684563,7.77338784358989,34.7435767901409,NA,"17001"
"39",1,"PROPHET","Test",20.9995657026453,8.879021833062,0.835622856679658,8.68226170575902,24.8538070549952,0.206025906568629,"17002"
"40",2,"XGBOOST","Test",9.5976193745931,10.1724150892991,0.658941031688481,9.73903872649621,11.7580862767177,NA,"17003"
"41",2,"XGBOOST","Test",15.6888020833333,9.16635232904481,0.934824994602763,8.60976075974834,18.9191475248333,NA,"17004"
"42",1,"PROPHET","Test",13.1199974129265,6.30402541407658,0.678112225836653,6.31089046178815,16.8224525408911,0.257723810740634,"17005"
"43",2,"XGBOOST","Test",28.6821085611979,5.80110968842596,0.835048730262724,5.73383638066853,33.4018278424497,NA,"17006"
"44",1,"PROPHET","Test",12.667768180021,9.0405814415861,0.882905054971157,8.47339748849478,15.2162531688109,0.597846270407427,"17007"
"45",2,"XGBOOST","Test",14.2246971130371,10.2333801259744,1.04193641273839,9.43229638861375,18.8330274852698,NA,"17008"
"46",1,"PROPHET","Test",27.7431322907614,8.6393287005136,0.97122076512559,8.01784352901424,36.2702551331142,0.0447456696600969,"21001"
"47",1,"PROPHET","Test",36.5312546195119,12.9916419087715,1.02841965269128,12.0207437224226,42.2388684357558,0.162746009635404,"21002"
"48",2,"XGBOOST","Test",23.7559458414714,7.57366796951074,0.788436874969468,7.53579295254257,29.0928508899424,NA,"21003"
"49",1,"PROPHET","Test",26.1981084433786,7.62507841637892,1.34199664632006,7.29808070760634,32.011225995983,0.12024684316362,"21004"
"50",1,"PROPHET","Test",30.7639621567908,8.88195093404374,1.22629311890154,8.49868698041975,35.8784261991029,0.186310633398242,"21005"
"51",1,"PROPHET","Test",51.0104344877091,12.0738203603142,1.33778790560697,11.0154105844912,63.7864626385274,0.0225504189006378,"21006"
"52",1,"PROPHET","Test",42.8583302466202,12.9829626960237,1.24777417173704,11.9581837557379,50.5708019964,0.00064234667875724,"21007"
"53",2,"XGBOOST","Test",72.3767700195312,10.8202755624272,1.34355585992673,10.0518519329205,84.4515453092884,NA,"21008"
"54",2,"XGBOOST","Test",44.1354777018229,11.1055800163254,1.28171210497718,10.2226706768788,53.9001036369549,NA,"21009"
"55",2,"XGBOOST","Test",23.5728607177734,9.09074883922443,0.936400339393418,9.53100315623516,29.34975535052,NA,"21010"
"56",2,"XGBOOST","Test",43.1339925130208,10.4122086451175,1.81367793016358,9.74952052855358,48.4608732965977,NA,"21011"
"57",2,"XGBOOST","Test",23.3221740722656,7.45955943230953,0.803008987518128,7.14703656062551,29.1347125230802,NA,"21012"
"58",2,"XGBOOST","Test",24.1089324951172,6.81392345199431,0.699250248912604,7.0338304348835,29.4365600747687,NA,"21013"
"59",2,"XGBOOST","Test",27.073974609375,6.24601628620508,0.770670069326269,5.99615623363196,34.3440712970726,NA,"21014"
"60",1,"PROPHET","Test",24.4194039298966,9.15341306425338,1.34687359805185,8.64322119689024,28.8208950329807,0.0631527370988958,"21015"
"61",1,"PROPHET","Test",132.421694124262,8.49131492221322,1.37008500443456,7.99701984350421,160.435196824635,0.132941974529987,"21016"
"62",2,"XGBOOST","Test",17.4451497395833,5.73438717707224,0.848284236808492,5.58867429592716,21.3653276953313,NA,"21017"
"63",1,"PROPHET","Test",60.3052028175053,22.6579668447288,3.33418188654477,20.0323793880109,64.5399231271041,0.0891041222708446,"21018"
"64",1,"PROPHET","Test",43.6535662920893,13.4004586000314,1.65136846170733,12.2237188806983,51.3336836457518,0.116658868697552,"21019"
"65",1,"PROPHET","Test",13.7964180480826,10.4387337355374,1.09043853988281,9.77553624289843,17.0437582503367,0.0955064639066578,"22001"
"66",1,"PROPHET","Test",29.7311555410045,12.8459632179807,1.02062175737777,11.6437173068504,36.451135793682,0.187778262413366,"22002"
"67",1,"PROPHET","Test",36.1189493307159,8.50392244177349,1.13025283619927,8.06525935226547,41.8673343023253,0.280383122077652,"22003"
"68",2,"XGBOOST","Test",95.719228108724,7.32213173785587,1.11357726176057,6.9498317391024,115.088611364534,NA,"22004"
"69",2,"XGBOOST","Test",19.8145548502604,6.30450199971605,0.750798618708385,6.04355157975792,24.8119476275179,NA,"22005"
"70",2,"XGBOOST","Test",18.9344151814779,11.938989848463,0.972079350834801,11.1985854053592,21.8419296978644,NA,"22006"
"71",1,"PROPHET","Test",7.2764301410707,10.4475840846013,0.685893005100927,9.94392082141015,9.1252674874336,0.0340462338867132,"22007"
"72",1,"PROPHET","Test",10.5002684036077,10.325664979269,0.904517502932499,9.74602535074962,12.8846295385396,0.203903369171757,"22008"
"73",1,"PROPHET","Test",23.2189357206131,6.38823983206472,0.686420978887021,6.14803732919251,30.0306573149074,0.247820054747839,"22009"
"74",2,"XGBOOST","Test",11.9435272216797,15.050147934209,0.771632376681553,14.1902205218917,13.9225956430577,NA,"22010"
"75",1,"PROPHET","Test",17.9332659299701,8.98729184608885,0.834949628318445,8.3304740140562,23.5312692087761,0.350426716049792,"22011"
"76",1,"PROPHET","Test",157.121943967623,5.92712521939531,0.879057336719856,5.69659071046539,206.956378334723,0.362071036987672,"23001"
"77",2,"XGBOOST","Test",42.5592854817708,6.5134658817913,0.947592997173988,6.35753657887587,50.7296739855105,NA,"23002"
"78",2,"XGBOOST","Test",44.5279134114583,7.88486957665898,1.3335182401869,7.44194731190575,54.1926808027362,NA,"23003"
"79",2,"XGBOOST","Test",16.3071619669596,13.9875588930297,1.00284685893067,12.3612218567698,21.5727610565055,NA,"23004"
"80",1,"PROPHET","Test",17.8201147517711,9.40831642276018,0.92729103911931,8.89824387673667,22.1004260919774,0.0607366044013454,"23005"
"81",2,"XGBOOST","Test",22.8457310994466,6.37263320600214,0.745321723811734,6.1571998042341,28.8762370245291,NA,"23006"
"82",1,"PROPHET","Test",15.4849817993256,15.3552632693584,1.15634604345613,13.760056429513,18.6604015590326,0.224024077219754,"23007"
"83",2,"XGBOOST","Test",26.3359985351562,8.52834383717072,1.34606214735243,7.98644451489974,32.7847149258171,NA,"23008"
"84",1,"PROPHET","Test",17.8615775472976,10.1291067444445,1.05608299122839,9.53358114759597,22.4806099229313,0.17649231012372,"23009"
"85",2,"XGBOOST","Test",14.1666666666667,6.96489011663945,0.90258541089566,7.07689816114625,19.019094832703,NA,"23010"
"86",2,"XGBOOST","Test",55.6391092936198,8.66317212643599,1.23523119088152,8.15591134052437,65.8426238644269,NA,"23011"
"87",2,"XGBOOST","Test",22.6366577148438,7.62254657080677,1.55415858937733,7.28548667169495,25.1854254632708,NA,"23012"
"88",2,"XGBOOST","Test",44.9602254231771,11.623879426878,1.5573572059233,10.7931594284403,50.8541452816299,NA,"23013"
"89",2,"XGBOOST","Test",15.4117393493652,23.3164944060824,0.981911371289198,15.3844703666026,22.9347971030141,NA,"23014"
"90",2,"XGBOOST","Test",22.8315556844076,8.16439373296723,1.06516385545918,7.91615399264856,25.9963872207699,NA,"23015"
"91",2,"XGBOOST","Test",18.0183982849121,10.1597843105669,0.780457929478302,9.76439971719845,20.9813739844404,NA,"23016"
"92",2,"XGBOOST","Test",13.5635528564453,10.2637737314467,0.954011362991566,9.66273585793634,16.1828484640507,NA,"23017"
"93",2,"XGBOOST","Test",19.8631413777669,7.81184924706623,1.11973591100157,7.42018996698358,24.6325383748986,NA,"23018"
"94",2,"XGBOOST","Test",16.787171681722,7.27900110743623,0.780009997332538,7.29014903639791,21.0346616128001,NA,"23019"
"95",2,"XGBOOST","Test",29.1338500976562,7.86732533475056,0.821174696380017,7.54180055869697,33.0742392353129,NA,"23020"
"96",2,"XGBOOST","Test",38.220085144043,7.09757058271329,1.07860362983189,7.45975215018394,48.5520839192187,NA,"23021"
"97",2,"XGBOOST","Test",30.1478093465169,8.79247236893756,1.14422378707903,8.96520153971559,34.625173171659,NA,"23022"
"98",2,"XGBOOST","Test",28.7456258138021,7.15039442489119,0.887448850627447,7.02964512396486,34.5653511958608,NA,"24001"
"99",1,"PROPHET","Test",35.3074397781939,8.07585060179356,1.30768295474792,7.60796234871933,43.4161708892164,0.381446182157926,"24002"
"100",2,"XGBOOST","Test",23.7815475463867,6.67645928389381,0.707601026606591,6.58700243829036,28.6459895095054,NA,"24003"
"101",1,"PROPHET","Test",20.5917413579467,8.45255644800882,0.994979099228516,8.13080918120758,24.8948031370181,0.253552942965808,"24004"
"102",2,"XGBOOST","Test",14.6508725484212,8.22841662591918,0.755538270434278,7.83898010356891,18.5389290987217,NA,"24005"
"103",1,"PROPHET","Test",22.8308029132937,10.7312363242568,0.893041610554006,9.98066810960403,27.1657224429475,0.336942432861124,"24006"
"104",2,"XGBOOST","Test",71.7829081217448,5.7375002426398,0.928053337155779,5.52283278765983,90.9907000025079,NA,"24007"
"105",2,"XGBOOST","Test",11.7227834065755,8.22619933945149,0.763807417425601,8.58420759617401,14.3199462786133,NA,"24008"
"106",2,"XGBOOST","Test",92.1666158040365,6.34818100271959,1.05046192442658,6.27551019423887,107.674685800355,NA,"25001"
"107",2,"XGBOOST","Test",20.0784301757812,6.63354245598272,0.75581652052859,6.57629106758953,25.567497147672,NA,"25002"
"108",2,"XGBOOST","Test",15.2083333333333,7.42506412350031,0.90385443583118,7.44257766399161,18.6658503766911,NA,"25003"
"109",2,"XGBOOST","Test",9.61586634318034,10.0413677137455,1.00074627100972,9.30885103112866,12.1287525357905,NA,"25004"
"110",2,"XGBOOST","Test",12.2337061564128,11.2966336496415,0.801638864950124,10.6522911429326,15.0709666115577,NA,"25005"
"111",2,"XGBOOST","Test",18.0429929097493,7.2860024224999,0.873660709314179,7.35869054827187,22.5623737079077,NA,"25006"
"112",1,"PROPHET","Test",13.8832690724005,10.5532137945713,1.00730343427512,9.66601940957286,18.2851092633463,0.221415711281473,"25007"
"113",1,"PROPHET","Test",10.1503453063107,9.66915007901167,0.810617854323423,9.14814498023456,12.8461571896299,0.0948776862903687,"25008"
"114",2,"XGBOOST","Test",14.875,8.86470169588633,0.68976814516129,8.84814296458684,18.9165343489279,NA,"25009"
"115",1,"PROPHET","Test",11.6189032853387,10.4268250637894,0.683464899137568,9.99665140003684,14.6102186778458,0.19899504798211,"25010"
"116",1,"PROPHET","Test",8.78180817058636,11.9695897250455,0.782874371796459,11.3978312582639,11.1000168079275,0.105416713976535,"25011"
"117",2,"XGBOOST","Test",25.2990417480469,14.5220751664629,1.53125779001336,13.0268249159574,31.2266906933107,NA,"25012"
"118",2,"XGBOOST","Test",9.18938541412354,19.2759824351609,0.842055237150762,17.5027521046194,10.3140996334376,NA,"25013"
"119",2,"XGBOOST","Test",16.8009033203125,8.65986163517222,0.975810041331282,8.89157551001127,19.720332886208,NA,"25014"
"120",2,"XGBOOST","Test",12.2649586995443,7.82192716245461,0.617273632581003,7.47627845979389,15.639800536311,NA,"25015"
"121",2,"XGBOOST","Test",43.8748118082682,7.42894608645155,1.05336187013588,7.02226199642513,54.4523936268958,NA,"25016"
"122",1,"PROPHET","Test",11.9619916087749,6.31843257171566,0.558064517245076,6.02649369469528,15.5700889866134,0.434578778582824,"26001"
"123",2,"XGBOOST","Test",37.3029123942057,8.17818230038795,0.8469565499178,7.92590305357428,42.942784802875,NA,"26002"
"124",1,"PROPHET","Test",96.7203365358229,6.4194832436266,1.01950858859942,6.16116449042859,110.546155348953,0.650542171275085,"26003"
"125",1,"PROPHET","Test",26.8148121973456,4.35924258051168,0.700841682430624,4.28562923104381,35.609876931114,0.459467842709896,"26004"
"126",2,"XGBOOST","Test",15.9131291707357,4.97869203761088,0.753090475158273,5.03749965852663,20.3643952572619,NA,"26005"
"127",2,"XGBOOST","Test",39.9447530110677,7.11409977102246,0.82992711766446,7.08649036603658,46.2995715568336,NA,"26006"
"128",1,"PROPHET","Test",40.9366323115753,10.001328287234,1.23562013538876,9.31516933027488,48.884849552066,0.288156775003704,"26007"
"129",1,"PROPHET","Test",42.1492609475415,7.6389661507333,1.35774930223173,7.69023649099577,48.5198779409874,0.277077176779756,"26008"
"130",2,"XGBOOST","Test",45.2464243570964,6.90654579539526,1.13983325324558,6.6539730333901,53.1534175009159,NA,"26009"
"131",2,"XGBOOST","Test",269.527750651042,7.2213223551947,1.2523511646412,6.8683579615617,331.306632295989,NA,"26010"
"132",1,"PROPHET","Test",13.8190545861761,8.73362449370164,0.747854718781297,8.1468070290131,17.971759831465,0.444173861376102,"26011"
"133",1,"PROPHET","Test",18.4863748372576,6.74919496357481,0.794741348143787,6.38490817181701,24.9373995174972,0.363101761851122,"26012"
"134",2,"XGBOOST","Test",94.2870890299479,6.87749956382701,1.01383966698869,6.58973721047289,117.637130241808,NA,"27001"
"135",2,"XGBOOST","Test",18.2209726969401,8.63953364506161,1.00258940676943,8.96700457638797,21.9292844429833,NA,"27002"
"136",2,"XGBOOST","Test",36.5091247558594,16.0788681398564,1.5021643459477,14.2861751694233,44.273587673001,NA,"27003"
"137",1,"PROPHET","Test",13.3365918794516,9.2126166258332,0.852060036742739,9.16246430541721,15.7076614489912,0.0975610935128849,"27004"
"138",1,"PROPHET","Test",17.7614177682215,8.01757939619467,0.840560923187438,7.87479473422632,21.6602974957939,0.33788526378329,"27005"
"139",1,"PROPHET","Test",19.1216361610317,8.73373307524843,0.8849046915568,8.34979896923843,23.0611296505993,0.351511130232768,"27006"
"140",1,"PROPHET","Test",27.7624101657492,4.27588780410101,0.73310612377983,4.29891881099951,33.8363853212179,0.657677508897439,"27007"
"141",1,"PROPHET","Test",14.8903786762398,8.51674986719113,0.741295908124494,8.08439187523087,18.057383203102,0.489017368074319,"27008"
"142",1,"PROPHET","Test",21.6036113200263,7.15447729973461,0.874794120353176,6.93428194855219,25.6509553073675,0.426364939851752,"27009"
"143",2,"XGBOOST","Test",16.0299784342448,8.5087403927549,0.77947041012184,8.34037991385899,18.0199502420327,NA,"27010"
"144",1,"PROPHET","Test",70.6337069862266,8.75298970328181,0.935276488591371,8.23902898239772,83.7798739039288,0.643094606625903,"28001"
"145",1,"PROPHET","Test",28.9766761163564,11.6692255961453,0.878081094435042,10.7826109802209,34.7361629041168,0.458674169304302,"28002"
"146",1,"PROPHET","Test",19.7373174050893,8.00793909934088,0.770727165224199,7.54063267297584,25.226114738198,0.488600094307225,"28003"
"147",2,"XGBOOST","Test",22.8781967163086,8.83887843178256,0.894895449787581,8.61138328850046,27.6384769036989,NA,"28004"
"148",2,"XGBOOST","Test",14.6589813232422,6.84494461969313,0.721962677590086,6.68369432027966,18.7768016659416,NA,"28005"
"149",2,"XGBOOST","Test",40.2482884724935,10.3151959406072,1.00293676583678,10.4988460042531,48.8457650653589,NA,"28006"
"150",2,"XGBOOST","Test",12.6358795166016,7.52004377504496,0.816363002477067,7.54081280596395,16.9520897058676,NA,"28007"
"151",1,"PROPHET","Test",42.5483974726195,9.16968377174174,0.795620440544917,8.66970450906604,49.7490603739648,0.660733527350499,"29001"
"152",1,"PROPHET","Test",36.2922859863088,6.17794798099935,0.917277557895718,5.89822706793451,46.2515617284323,0.389271962328224,"29002"
"153",1,"PROPHET","Test",23.6472443641473,6.43992906867921,0.838037935863463,6.20138830300581,31.2701496780992,0.199452526263074,"29003"
